trial_id,rep,crop,variety,yield_part,yield,yield_moisture,yield_isfresh,dataset_id,record_id,on_farm,is_survey,country,location,longitude,latitude,geo_from_source,elevation,planting_date,harvest_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated
PTYL200910,3,potato,Dutch,tubers,28703.7037037037,,TRUE,doi_10.21223_FBZ6JS,122,FALSE,FALSE,Kenya,limuru,36.7333,-1.1333,TRUE,2036,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,Dutch,tubers,27777.7777777778,,TRUE,doi_10.21223_FBZ6JS,123,FALSE,FALSE,Kenya,limuru,36.7333,-1.1333,TRUE,2036,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP381381.13,tubers,51851.8518518519,,TRUE,doi_10.21223_FBZ6JS,124,FALSE,FALSE,Kenya,limuru,36.7333,-1.1333,TRUE,2036,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP381381.13,tubers,49074.0740740741,,TRUE,doi_10.21223_FBZ6JS,125,FALSE,FALSE,Kenya,limuru,36.7333,-1.1333,TRUE,2036,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP381381.13,tubers,52777.7777777778,,TRUE,doi_10.21223_FBZ6JS,126,FALSE,FALSE,Kenya,limuru,36.7333,-1.1333,TRUE,2036,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP385524.9,tubers,37037.037037037,,TRUE,doi_10.21223_FBZ6JS,127,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP385524.9,tubers,36111.1111111111,,TRUE,doi_10.21223_FBZ6JS,128,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP385524.9,tubers,39814.8148148148,,TRUE,doi_10.21223_FBZ6JS,129,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,CIP385524.9,tubers,34259.2592592593,,TRUE,doi_10.21223_FBZ6JS,130,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP391391.96,tubers,21296.2962962963,,TRUE,doi_10.21223_FBZ6JS,131,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP391391.96,tubers,15740.7407407407,,TRUE,doi_10.21223_FBZ6JS,132,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP391391.96,tubers,21296.2962962963,,TRUE,doi_10.21223_FBZ6JS,133,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,CIP391391.96,tubers,17592.5925925926,,TRUE,doi_10.21223_FBZ6JS,134,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP392617.54,tubers,19444.4444444444,,TRUE,doi_10.21223_FBZ6JS,135,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP392617.54,tubers,18518.5185185185,,TRUE,doi_10.21223_FBZ6JS,136,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP392617.54,tubers,18518.5185185185,,TRUE,doi_10.21223_FBZ6JS,137,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,CIP392617.54,tubers,17592.5925925926,,TRUE,doi_10.21223_FBZ6JS,138,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP392657.8,tubers,19444.4444444444,,TRUE,doi_10.21223_FBZ6JS,139,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP392657.8,tubers,43518.5185185185,,TRUE,doi_10.21223_FBZ6JS,140,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP392657.8,tubers,32407.4074074074,,TRUE,doi_10.21223_FBZ6JS,141,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,CIP392657.8,tubers,20370.3703703704,,TRUE,doi_10.21223_FBZ6JS,142,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP393371.58,tubers,27777.7777777778,,TRUE,doi_10.21223_FBZ6JS,143,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP393371.58,tubers,44444.4444444444,,TRUE,doi_10.21223_FBZ6JS,144,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP393371.58,tubers,44444.4444444444,,TRUE,doi_10.21223_FBZ6JS,145,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,CIP393371.58,tubers,42592.5925925926,,TRUE,doi_10.21223_FBZ6JS,146,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP393385.39,tubers,39814.8148148148,,TRUE,doi_10.21223_FBZ6JS,147,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP393385.39,tubers,37037.037037037,,TRUE,doi_10.21223_FBZ6JS,148,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP393385.39,tubers,37037.037037037,,TRUE,doi_10.21223_FBZ6JS,149,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,CIP393385.39,tubers,36111.1111111111,,TRUE,doi_10.21223_FBZ6JS,150,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,Dutch,tubers,25925.9259259259,,TRUE,doi_10.21223_FBZ6JS,151,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,Dutch,tubers,24074.0740740741,,TRUE,doi_10.21223_FBZ6JS,152,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,Dutch,tubers,33333.3333333333,,TRUE,doi_10.21223_FBZ6JS,153,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,Dutch,tubers,23148.1481481482,,TRUE,doi_10.21223_FBZ6JS,154,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,1,potato,CIP381381.13,tubers,36111.1111111111,,TRUE,doi_10.21223_FBZ6JS,155,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,2,potato,CIP381381.13,tubers,37037.037037037,,TRUE,doi_10.21223_FBZ6JS,156,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,3,potato,CIP381381.13,tubers,36111.1111111111,,TRUE,doi_10.21223_FBZ6JS,157,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
PTYL200910,4,potato,CIP381381.13,tubers,35185.1851851852,,TRUE,doi_10.21223_FBZ6JS,158,FALSE,FALSE,Kenya,narok,35.8666,-1.0833,TRUE,1920,2009-10-25,2010-02-16,,,,
