trial_id,plot_id,rep,crop,variety,dataset_id,record_id,on_farm,is_survey,country,location,longitude,latitude,geo_from_source,planting_date,harvest_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated
WQMMSN_1999_COM_B3C1,,,potato,393349.68,doi_10.21223_WQMMSN,80,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393371.15700000001,doi_10.21223_WQMMSN,81,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393371.16399999999,doi_10.21223_WQMMSN,82,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393371.58,doi_10.21223_WQMMSN,83,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393371.58,doi_10.21223_WQMMSN,84,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393382.44,doi_10.21223_WQMMSN,85,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393382.44,doi_10.21223_WQMMSN,86,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393385.39,doi_10.21223_WQMMSN,87,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393385.39,doi_10.21223_WQMMSN,88,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393385.47,doi_10.21223_WQMMSN,89,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393385.47,doi_10.21223_WQMMSN,90,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393385.57,doi_10.21223_WQMMSN,91,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393427.13099999999,doi_10.21223_WQMMSN,92,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393453.19799999997,doi_10.21223_WQMMSN,93,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393453.19799999997,doi_10.21223_WQMMSN,94,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393465.26,doi_10.21223_WQMMSN,95,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393465.26,doi_10.21223_WQMMSN,96,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,Amarilis,doi_10.21223_WQMMSN,97,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,Amarilis,doi_10.21223_WQMMSN,98,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,Amarilis,doi_10.21223_WQMMSN,99,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,Amarilis,doi_10.21223_WQMMSN,100,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,Kory,doi_10.21223_WQMMSN,101,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,Kory,doi_10.21223_WQMMSN,102,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,Kory,doi_10.21223_WQMMSN,103,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,391002.6,doi_10.21223_WQMMSN,104,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,391011.17,doi_10.21223_WQMMSN,105,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,391046.14,doi_10.21223_WQMMSN,106,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,391065.69,doi_10.21223_WQMMSN,107,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,392633.54,doi_10.21223_WQMMSN,108,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,392633.64,doi_10.21223_WQMMSN,109,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,392637.10,doi_10.21223_WQMMSN,110,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,392640.18,doi_10.21223_WQMMSN,111,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,392657.8,doi_10.21223_WQMMSN,112,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393077.54,doi_10.21223_WQMMSN,113,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393079.24,doi_10.21223_WQMMSN,114,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393083.2,doi_10.21223_WQMMSN,115,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393085.5,doi_10.21223_WQMMSN,116,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393220.54,doi_10.21223_WQMMSN,117,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393242.50,doi_10.21223_WQMMSN,118,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393248.55,doi_10.21223_WQMMSN,119,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393280.57,doi_10.21223_WQMMSN,120,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393280.64,doi_10.21223_WQMMSN,121,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393280.82,doi_10.21223_WQMMSN,122,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393371.157,doi_10.21223_WQMMSN,123,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393371.164,doi_10.21223_WQMMSN,124,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393371.58,doi_10.21223_WQMMSN,125,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393382.44,doi_10.21223_WQMMSN,126,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393385.39,doi_10.21223_WQMMSN,127,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,393465.26,doi_10.21223_WQMMSN,128,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_1999_OXA_B3C1,,,potato,Amarilis,doi_10.21223_WQMMSN,129,,FALSE,Peru,oxa,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391004.18,doi_10.21223_WQMMSN,130,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391011.17,doi_10.21223_WQMMSN,131,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391046.14,doi_10.21223_WQMMSN,132,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391047.34,doi_10.21223_WQMMSN,133,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391058.17499999999,doi_10.21223_WQMMSN,134,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391065.69,doi_10.21223_WQMMSN,135,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391065.81,doi_10.21223_WQMMSN,136,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391580.3,doi_10.21223_WQMMSN,137,,FALSE,Peru,aym,,,FALSE,,,,,,
