trial_id,plot_id,rep,crop,variety,yield_part,yield,yield_moisture,yield_isfresh,yield_marketable,dataset_id,record_id,on_farm,is_survey,country,location,longitude,latitude,geo_from_source,planting_date,harvest_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated
MXKUIK_Majes_2019-2020,206,2,potato,CIP396034.103,tubers,41992.3336956522,,TRUE,38646.9565217391,doi_10.21223_MXKUIK,126,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,207,2,potato,CIP393371.164,tubers,38461.1538461538,,TRUE,35034.6146853147,doi_10.21223_MXKUIK,127,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,208,2,potato,CIP393077.159,tubers,44982.5433673469,,TRUE,36309.1607142857,doi_10.21223_MXKUIK,128,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,209,2,potato,CIP396036.201,tubers,43616.585106383,,TRUE,37127.2882978723,doi_10.21223_MXKUIK,129,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,210,2,potato,Unica,tubers,35561.8666,,TRUE,32917.4486,doi_10.21223_MXKUIK,130,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,211,2,potato,CIP392650.12,tubers,32323.2777372263,,TRUE,22931.6441605839,doi_10.21223_MXKUIK,131,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,212,2,potato,CIP391046.14,tubers,38228.784375,,TRUE,21770.615625,doi_10.21223_MXKUIK,132,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,301,3,potato,CIP391058.175,tubers,31632.7932885906,,TRUE,22583.6667785235,doi_10.21223_MXKUIK,133,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,302,3,potato,CIP393371.164,tubers,46654.9388513514,,TRUE,42837.4094594595,doi_10.21223_MXKUIK,134,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,303,3,potato,Canchan,tubers,36832.965,,TRUE,30599.694,doi_10.21223_MXKUIK,135,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,304,3,potato,CIP391046.14,tubers,35618.6914285714,,TRUE,21702.1639285714,doi_10.21223_MXKUIK,136,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,305,3,potato,CIP395123.6,tubers,51841.5868421053,,TRUE,41907.4756578947,doi_10.21223_MXKUIK,137,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,306,3,potato,Unica,tubers,35977.418,,TRUE,33266.334,doi_10.21223_MXKUIK,138,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,307,3,potato,CIP393077.159,tubers,40771.5221052632,,TRUE,30403.2047368421,doi_10.21223_MXKUIK,139,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,308,3,potato,CIP392650.12,tubers,35178.2196428571,,TRUE,26975.9207142857,doi_10.21223_MXKUIK,140,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,309,3,potato,CIP396034.103,tubers,44871.5319565217,,TRUE,40185.5884782609,doi_10.21223_MXKUIK,141,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,310,3,potato,CIP396036.201,tubers,45273.3567857143,,TRUE,40904.3528571429,doi_10.21223_MXKUIK,142,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,311,3,potato,CIP392617.54,tubers,50744.1734042553,,TRUE,43734.7872340426,doi_10.21223_MXKUIK,143,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Majes_2019-2020,312,3,potato,CIP396026.101,tubers,58245.0315789474,,TRUE,52067.1484962406,doi_10.21223_MXKUIK,144,TRUE,FALSE,Peru,Majes,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,101,1,potato,Canchan,tubers,19255.5326335878,,TRUE,15954.0389312977,doi_10.21223_MXKUIK,145,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,102,1,potato,CIP395123.6,tubers,49446.4081858407,,TRUE,45906.6205752212,doi_10.21223_MXKUIK,146,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,103,1,potato,CIP396036.201,tubers,53321.3845890411,,TRUE,51746.0578767123,doi_10.21223_MXKUIK,147,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,104,1,potato,CIP392650.12,tubers,37832.955,,TRUE,33541.33125,doi_10.21223_MXKUIK,148,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,105,1,potato,CIP391046.14,tubers,35999.64,,TRUE,34266.324,doi_10.21223_MXKUIK,149,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,106,1,potato,CIP392617.54,tubers,50471.5232517482,,TRUE,47569.4543706294,doi_10.21223_MXKUIK,150,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,107,1,potato,CIP393371.164,tubers,45566.211,,TRUE,43599.564,doi_10.21223_MXKUIK,151,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,108,1,potato,Unica,tubers,33510.776,,TRUE,32710.784,doi_10.21223_MXKUIK,152,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,109,1,potato,CIP396026.101,tubers,41013.1701111111,,TRUE,39328.0017777778,doi_10.21223_MXKUIK,153,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,110,1,potato,CIP393077.159,tubers,41905.5215346535,,TRUE,38167.9351485149,doi_10.21223_MXKUIK,154,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,111,1,potato,CIP391058.175,tubers,35458.8290816327,,TRUE,33086.4038265306,doi_10.21223_MXKUIK,155,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,112,1,potato,CIP396034.103,tubers,35676.3099,,TRUE,33526.3314,doi_10.21223_MXKUIK,156,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,201,2,potato,CIP392617.54,tubers,32499.675,,TRUE,28129.4896946565,doi_10.21223_MXKUIK,157,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,202,2,potato,CIP396026.101,tubers,38064.6878424658,,TRUE,36711.9616438356,doi_10.21223_MXKUIK,158,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,203,2,potato,CIP391058.175,tubers,38749.6125,,TRUE,33895.494375,doi_10.21223_MXKUIK,159,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,204,2,potato,CIP391046.14,tubers,34708.5570205479,,TRUE,29040.8054794521,doi_10.21223_MXKUIK,160,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,205,2,potato,CIP396034.103,tubers,37377.404,,TRUE,34527.4325,doi_10.21223_MXKUIK,161,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,206,2,potato,CIP396036.201,tubers,50136.4849315069,,TRUE,49246.0828767123,doi_10.21223_MXKUIK,162,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,207,2,potato,CIP393371.164,tubers,50199.498,,TRUE,48716.1795,doi_10.21223_MXKUIK,163,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,208,2,potato,CIP392650.12,tubers,36158.3685714286,,TRUE,33110.78,doi_10.21223_MXKUIK,164,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,209,2,potato,CIP393077.159,tubers,43490.9443965517,,TRUE,40085.8060344828,doi_10.21223_MXKUIK,165,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,210,2,potato,Canchan,tubers,20149.7985,,TRUE,17933.154,doi_10.21223_MXKUIK,166,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,211,2,potato,CIP395123.6,tubers,45314.3616666667,,TRUE,42406.9833333333,doi_10.21223_MXKUIK,167,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,212,2,potato,Unica,tubers,34699.653,,TRUE,32383.0095,doi_10.21223_MXKUIK,168,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,301,3,potato,Canchan,tubers,20611.304676259,,TRUE,18093.3442446043,doi_10.21223_MXKUIK,169,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,302,3,potato,CIP396026.101,tubers,41222.609352518,,TRUE,38722.634352518,doi_10.21223_MXKUIK,170,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,303,3,potato,CIP392617.54,tubers,47055.085,,TRUE,43944.005,doi_10.21223_MXKUIK,171,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,304,3,potato,CIP392650.12,tubers,27316.8,,TRUE,25182.675,doi_10.21223_MXKUIK,172,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,305,3,potato,CIP393077.159,tubers,47118.5764285714,,TRUE,43951.9414285714,doi_10.21223_MXKUIK,173,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,306,3,potato,CIP391058.175,tubers,41615.9631465517,,TRUE,38641.8549568966,doi_10.21223_MXKUIK,174,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,307,3,potato,CIP396036.201,tubers,49666.17,,TRUE,46299.537,doi_10.21223_MXKUIK,175,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,308,3,potato,CIP396034.103,tubers,36149.6385,,TRUE,32083.0125,doi_10.21223_MXKUIK,176,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,309,3,potato,CIP393371.164,tubers,56799.432,,TRUE,54499.455,doi_10.21223_MXKUIK,177,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,310,3,potato,CIP395123.6,tubers,48964.3541015625,,TRUE,46874.53125,doi_10.21223_MXKUIK,178,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,311,3,potato,CIP391046.14,tubers,38944.055,,TRUE,35888.53,doi_10.21223_MXKUIK,179,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Quilcas_2019-2020,312,3,potato,Unica,tubers,22833.105,,TRUE,21133.122,doi_10.21223_MXKUIK,180,TRUE,FALSE,Peru,Quilcas,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,101,1,potato,CIP396034.103,tubers,45640.5692307692,,TRUE,41025.2307692308,doi_10.21223_MXKUIK,181,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,102,1,potato,Canchan,tubers,35955.196,,TRUE,31221.91,doi_10.21223_MXKUIK,182,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,103,1,potato,Unica,tubers,32477.453,,TRUE,31177.466,doi_10.21223_MXKUIK,183,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,104,1,potato,CIP393371.164,tubers,45904.3028571429,,TRUE,40951.9714285714,doi_10.21223_MXKUIK,184,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,105,1,potato,CIP396026.101,tubers,43468.9530612245,,TRUE,40090.3020408163,doi_10.21223_MXKUIK,185,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,106,1,potato,CIP392650.12,tubers,16643.3520833333,,TRUE,10416.5625,doi_10.21223_MXKUIK,186,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,107,1,potato,CIP391058.175,tubers,29686.419924812,,TRUE,22556.1654135338,doi_10.21223_MXKUIK,187,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,108,1,potato,CIP391046.14,tubers,38644.6974820144,,TRUE,27685.5744604317,doi_10.21223_MXKUIK,188,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,109,1,potato,CIP396036.201,tubers,49634.5401459854,,TRUE,47201.4744525547,doi_10.21223_MXKUIK,189,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,110,1,potato,CIP392617.54,tubers,48124.51875,,TRUE,42129.2083333333,doi_10.21223_MXKUIK,190,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,111,1,potato,CIP393077.159,tubers,46863.3306451613,,TRUE,41469.1193548387,doi_10.21223_MXKUIK,191,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,112,1,potato,CIP395123.6,tubers,52178.9653846154,,TRUE,48012.3403846154,doi_10.21223_MXKUIK,192,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,201,2,potato,Canchan,tubers,38555.17,,TRUE,31221.91,doi_10.21223_MXKUIK,193,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,202,2,potato,CIP392617.54,tubers,41707.6288965517,,TRUE,36896.1827586207,doi_10.21223_MXKUIK,194,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,203,2,potato,CIP396026.101,tubers,46972.5694852941,,TRUE,40269.2051470588,doi_10.21223_MXKUIK,195,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,204,2,potato,CIP391058.175,tubers,36467.2970149254,,TRUE,30770.8365671642,doi_10.21223_MXKUIK,196,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,205,2,potato,CIP395123.6,tubers,36127.0897058824,,TRUE,31453.9338235294,doi_10.21223_MXKUIK,197,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,206,2,potato,CIP396034.103,tubers,39576.8989130435,,TRUE,36231.5217391304,doi_10.21223_MXKUIK,198,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,207,2,potato,CIP393371.164,tubers,38461.1538461538,,TRUE,35034.6146853147,doi_10.21223_MXKUIK,199,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,208,2,potato,CIP393077.159,tubers,44642.4107142857,,TRUE,35969.0280612245,doi_10.21223_MXKUIK,200,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,209,2,potato,CIP396036.201,tubers,43616.585106383,,TRUE,37127.2882978723,doi_10.21223_MXKUIK,201,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,210,2,potato,Unica,tubers,34895.2066,,TRUE,32250.7886,doi_10.21223_MXKUIK,202,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,211,2,potato,CIP392650.12,tubers,31082.4142335766,,TRUE,22931.6441605839,doi_10.21223_MXKUIK,203,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,212,2,potato,CIP391046.14,tubers,36562.134375,,TRUE,22317.48515625,doi_10.21223_MXKUIK,204,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,301,3,potato,CIP391058.175,tubers,31129.4426174497,,TRUE,22080.3161073826,doi_10.21223_MXKUIK,205,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,302,3,potato,CIP393371.164,tubers,42105.4347972973,,TRUE,38287.9054054054,doi_10.21223_MXKUIK,206,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,303,3,potato,Canchan,tubers,34610.765,,TRUE,28377.494,doi_10.21223_MXKUIK,207,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,304,3,potato,CIP391046.14,tubers,33190.1442857143,,TRUE,21702.1639285714,doi_10.21223_MXKUIK,208,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,305,3,potato,CIP395123.6,tubers,51841.5868421053,,TRUE,41907.4756578947,doi_10.21223_MXKUIK,209,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,306,3,potato,Unica,tubers,33510.776,,TRUE,30799.692,doi_10.21223_MXKUIK,210,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,307,3,potato,CIP393077.159,tubers,40771.5221052632,,TRUE,30403.2047368421,doi_10.21223_MXKUIK,211,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,308,3,potato,CIP392650.12,tubers,31118.7364285714,,TRUE,26975.9207142857,doi_10.21223_MXKUIK,212,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,309,3,potato,CIP396034.103,tubers,44871.5319565217,,TRUE,40185.5884782609,doi_10.21223_MXKUIK,213,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,310,3,potato,CIP396036.201,tubers,45273.3567857143,,TRUE,40904.3528571429,doi_10.21223_MXKUIK,214,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,311,3,potato,CIP392617.54,tubers,49810.3765957447,,TRUE,43734.7872340426,doi_10.21223_MXKUIK,215,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Santa_Rita_2019-2020,312,3,potato,CIP396026.101,tubers,58520.7180451128,,TRUE,52631.052631579,doi_10.21223_MXKUIK,216,TRUE,FALSE,Peru,Santa Rita,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,101,1,potato,Unica,tubers,22056.5170212766,,TRUE,19692.4744680851,doi_10.21223_MXKUIK,217,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,102,1,potato,CIP393371.164,tubers,27475.9157142857,,TRUE,21999.78,doi_10.21223_MXKUIK,218,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,103,1,potato,CIP395123.6,tubers,32107.5220588235,,TRUE,28431.0882352941,doi_10.21223_MXKUIK,219,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,104,1,potato,Canchan,tubers,15502.4904761905,,TRUE,13650.6571428571,doi_10.21223_MXKUIK,220,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,105,1,potato,CIP391058.175,tubers,27254.6294117647,,TRUE,21699.1294117647,doi_10.21223_MXKUIK,221,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,106,1,potato,CIP392650.12,tubers,25777.52,,TRUE,19666.47,doi_10.21223_MXKUIK,222,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,107,1,potato,CIP396036.201,tubers,25777.52,,TRUE,20888.68,doi_10.21223_MXKUIK,223,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,108,1,potato,CIP393077.159,tubers,33758.5276595745,,TRUE,25247.9744680851,doi_10.21223_MXKUIK,224,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,109,1,potato,CIP396026.101,tubers,34931.1575342466,,TRUE,29908.3767123288,doi_10.21223_MXKUIK,225,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,110,1,potato,CIP396034.103,tubers,31936.6175675676,,TRUE,26576.3108108108,doi_10.21223_MXKUIK,226,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,201,2,potato,CIP393371.164,tubers,32556.7520547945,,TRUE,22739.498630137,doi_10.21223_MXKUIK,227,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,202,2,potato,CIP392650.12,tubers,20616.2321917808,,TRUE,11438.2417808219,doi_10.21223_MXKUIK,228,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,203,2,potato,CIP396026.101,tubers,34265.3916083916,,TRUE,32726.9454545455,doi_10.21223_MXKUIK,229,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,204,2,potato,CIP395123.6,tubers,43511.0152671756,,TRUE,37658.6564885496,doi_10.21223_MXKUIK,230,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,205,2,potato,CIP396034.103,tubers,33968.3404026846,,TRUE,24169.7806711409,doi_10.21223_MXKUIK,231,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,206,2,potato,Unica,tubers,31652.46125,,TRUE,21837.7445833333,doi_10.21223_MXKUIK,232,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,207,2,potato,CIP393077.159,tubers,27428.2971428571,,TRUE,20618.8414285714,doi_10.21223_MXKUIK,233,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,208,2,potato,Canchan,tubers,21354.8,,TRUE,16476.8,doi_10.21223_MXKUIK,234,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,209,2,potato,CIP396036.201,tubers,22185.5704918033,,TRUE,19070.8475409836,doi_10.21223_MXKUIK,235,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,210,2,potato,CIP391058.175,tubers,32286.2268421053,,TRUE,24859.4005263158,doi_10.21223_MXKUIK,236,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,301,3,potato,CIP393077.159,tubers,21386.4528,,TRUE,12693.2064,doi_10.21223_MXKUIK,237,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,302,3,potato,CIP391058.175,tubers,32622.6245901639,,TRUE,22950.5901639344,doi_10.21223_MXKUIK,238,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,303,3,potato,CIP392650.12,tubers,28346.1732283465,,TRUE,16482.7748031496,doi_10.21223_MXKUIK,239,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,304,3,potato,CIP393371.164,tubers,16066.9856115108,,TRUE,11990.2877697842,doi_10.21223_MXKUIK,240,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,305,3,potato,CIP395123.6,tubers,40211.2380952381,,TRUE,37036.6666666667,doi_10.21223_MXKUIK,241,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,306,3,potato,CIP396036.201,tubers,29709.847826087,,TRUE,20241.3434782609,doi_10.21223_MXKUIK,242,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,307,3,potato,CIP396034.103,tubers,27093.0624,,TRUE,21439.7856,doi_10.21223_MXKUIK,243,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,308,3,potato,Unica,tubers,19905.2382978723,,TRUE,16170.0510638298,doi_10.21223_MXKUIK,244,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,309,3,potato,Canchan,tubers,24253.7257142857,,TRUE,17587.1257142857,doi_10.21223_MXKUIK,245,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chinchao_2020-2021,310,3,potato,CIP396026.101,tubers,33333,,TRUE,27028.1534883721,doi_10.21223_MXKUIK,246,TRUE,FALSE,Peru,Chinchao,,,FALSE,,,,,,
MXKUIK_Chugay_2020-2021,101,1,potato,CIP396036.201,tubers,36952.4924242425,,TRUE,34406.2215909092,doi_10.21223_MXKUIK,247,TRUE,FALSE,Peru,Chugay,,,FALSE,,,,,,
MXKUIK_Chugay_2020-2021,102,1,potato,CIP392650.12,tubers,31201.4314445836,,TRUE,27548.4999377343,doi_10.21223_MXKUIK,248,TRUE,FALSE,Peru,Chugay,,,FALSE,,,,,,
MXKUIK_Chugay_2020-2021,103,1,potato,CIP396026.101,tubers,44620.2574740694,,TRUE,40146.02928615,doi_10.21223_MXKUIK,249,TRUE,FALSE,Peru,Chugay,,,FALSE,,,,,,
MXKUIK_Chugay_2020-2021,104,1,potato,CIP393371.164,tubers,36279.0984848569,,TRUE,34869.1799242509,doi_10.21223_MXKUIK,250,TRUE,FALSE,Peru,Chugay,,,FALSE,,,,,,
MXKUIK_Chugay_2020-2021,105,1,potato,CIP396034.103,tubers,28434.543381071,,TRUE,23764.6025342466,doi_10.21223_MXKUIK,251,TRUE,FALSE,Peru,Chugay,,,FALSE,,,,,,
MXKUIK_Chugay_2020-2021,106,1,potato,CIP395123.6,tubers,31963.1506849315,,TRUE,28123.4215442092,doi_10.21223_MXKUIK,252,TRUE,FALSE,Peru,Chugay,,,FALSE,,,,,,
MXKUIK_Chugay_2020-2021,107,1,potato,CIP393077.159,tubers,35511.0085227274,,TRUE,28829.6780303031,doi_10.21223_MXKUIK,253,TRUE,FALSE,Peru,Chugay,,,FALSE,,,,,,
